YEAR,LocationAbbr,LocationDesc,TopicType,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Race,Age,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder
2007,ND,North Dakota,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,6.9,,,1.0,4.9,8.9,"1,067",Female,All Races,All Ages,Middle School,"(47.47531977900047, -100.11842104899966)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS11,11
2007,ND,North Dakota,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.1,,,0.1,0.0,0.3,"1,068",Female,All Races,All Ages,Middle School,"(47.47531977900047, -100.11842104899966)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS12,12
2007,ND,North Dakota,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,3.3,,,0.8,1.8,4.8,836,Female,All Races,All Ages,High School,"(47.47531977900047, -100.11842104899966)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS10,10
2007,ND,North Dakota,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,13.9,,,1.6,10.7,17.1,837,Female,All Races,All Ages,High School,"(47.47531977900047, -100.11842104899966)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS11,11
2007,ND,North Dakota,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.2,,,0.2,0.0,0.5,836,Female,All Races,All Ages,High School,"(47.47531977900047, -100.11842104899966)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS12,12
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,52.8,,,4.5,44.0,61.6,192,Overall,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,1EDU,YTS01,1
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,48.0,,,2.3,43.4,52.6,537,Overall,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,2EDU,YTS01,1
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,46.4,,,6.3,34.0,58.8,98,Male,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,105BEH,170CES,2GEN,8AGE,6RAC,1EDU,YTS02,2
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,47.1,,,3.3,40.6,53.6,270,Male,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,105BEH,170CES,2GEN,8AGE,6RAC,2EDU,YTS02,2
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,60.3,,,6.1,48.4,72.2,91,Female,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,105BEH,170CES,3GEN,8AGE,6RAC,1EDU,YTS03,3
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,49.0,,,3.1,42.9,55.1,265,Female,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,105BEH,170CES,3GEN,8AGE,6RAC,2EDU,YTS03,3
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,7.5,,,0.5,6.5,8.5,"3,371",Overall,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS07,7
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,27.0,,,1.1,24.8,29.2,"3,264",Overall,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1.6,,,0.3,1.1,2.1,"3,371",Overall,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS09,9
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,23.4,,,0.8,21.8,25.0,"2,914",Overall,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS07,7
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,54.5,,,1.1,52.4,56.6,"2,887",Overall,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS08,8
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,9.6,,,0.8,8.1,11.1,"2,914",Overall,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS09,9
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,7.7,,,0.7,6.3,9.1,"1,686",Male,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,28.3,,,1.4,25.5,31.1,"1,622",Male,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,2.4,,,0.5,1.5,3.3,"1,686",Male,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS09,9
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,23.7,,,1.2,21.4,26.0,"1,524",Male,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS07,7
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,54.7,,,1.7,51.4,58.0,"1,511",Male,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS08,8
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,9.9,,,1.1,7.7,12.1,"1,524",Male,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS09,9
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,7.1,,,0.8,5.6,8.6,"1,667",Female,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS07,7
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,25.6,,,1.6,22.5,28.7,"1,627",Female,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS08,8
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,0.8,,,0.2,0.4,1.2,"1,667",Female,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS09,9
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,22.9,,,1.3,20.3,25.5,"1,379",Female,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS07,7
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,54.4,,,1.8,50.9,57.9,"1,368",Female,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS08,8
2007,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,9.2,,,1.0,7.2,11.2,"1,379",Female,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS09,9
2007,OK,Oklahoma,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,4.5,,,0.5,3.5,5.5,"3,418",Overall,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS10,10
2007,OK,Oklahoma,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,13.7,,,0.8,12.2,15.2,"3,450",Overall,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS11,11
2007,OK,Oklahoma,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.6,,,0.2,0.3,0.9,"3,418",Overall,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS12,12
2007,OK,Oklahoma,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,11.9,,,0.9,10.2,13.6,"2,955",Overall,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS10,10
2007,OK,Oklahoma,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,26.5,,,1.3,24.0,29.0,"2,964",Overall,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS11,11
2007,OK,Oklahoma,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,4.6,,,0.6,3.5,5.7,"2,955",Overall,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS12,12
2007,OK,Oklahoma,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,6.7,,,1.2,4.4,9.0,"1,694",Male,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS10,10
2007,OK,Oklahoma,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,18.6,,,1.0,16.6,20.6,"1,717",Male,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS11,11
2007,OK,Oklahoma,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,1.0,,,0.3,0.4,1.6,"1,694",Male,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,1EDU,YTS12,12
2007,OK,Oklahoma,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,20.4,,,1.6,17.2,23.6,"1,540",Male,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS10,10
2007,OK,Oklahoma,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,40.3,,,2.2,36.0,44.6,"1,551",Male,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS11,11
2007,OK,Oklahoma,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,8.3,,,1.1,6.1,10.5,"1,540",Male,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,151BEH,169USS,2GEN,8AGE,6RAC,2EDU,YTS12,12
2007,OK,Oklahoma,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,2.1,,,0.5,1.1,3.1,"1,704",Female,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS10,10
2007,OK,Oklahoma,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,8.6,,,0.9,6.9,10.3,"1,713",Female,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS11,11
2007,OK,Oklahoma,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.2,,,0.1,0.1,0.3,"1,704",Female,All Races,All Ages,Middle School,"(35.47203135600046, -97.52107021399968)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,1EDU,YTS12,12
2007,OK,Oklahoma,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,3.0,,,0.6,1.8,4.2,"1,406",Female,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS10,10
2007,OK,Oklahoma,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,12.2,,,1.2,9.9,14.5,"1,406",Female,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS11,11
2007,OK,Oklahoma,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.8,,,0.3,0.3,1.3,"1,406",Female,All Races,All Ages,High School,"(35.47203135600046, -97.52107021399968)",BEH,151BEH,169USS,3GEN,8AGE,6RAC,2EDU,YTS12,12
2007,PR,Puerto Rico,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,15.6,,,1.6,12.5,18.7,"1,560",Overall,All Races,All Ages,Middle School,"(18.220833, -66.590149)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8
2007,PR,Puerto Rico,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,30.5,,,2.1,26.4,34.6,"1,592",Overall,All Races,All Ages,High School,"(18.220833, -66.590149)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS08,8
2007,PR,Puerto Rico,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,17.7,,,2.2,13.5,22.0,703,Male,All Races,All Ages,Middle School,"(18.220833, -66.590149)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8
2007,PR,Puerto Rico,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,37.0,,,2.6,31.9,42.1,729,Male,All Races,All Ages,High School,"(18.220833, -66.590149)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS08,8
2007,PR,Puerto Rico,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,13.5,,,1.7,10.1,16.8,826,Female,All Races,All Ages,Middle School,"(18.220833, -66.590149)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS08,8
2007,PR,Puerto Rico,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,24.7,,,2.3,20.1,29.3,851,Female,All Races,All Ages,High School,"(18.220833, -66.590149)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS08,8
2007,SC,South Carolina,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,50.2,,,4.9,40.5,59.9,91,Overall,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,1EDU,YTS01,1
2007,SC,South Carolina,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,40.3,,,5.8,29.0,51.6,159,Overall,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,105BEH,170CES,1GEN,8AGE,6RAC,2EDU,YTS01,1
2007,SC,South Carolina,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Male,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,105BEH,170CES,2GEN,8AGE,6RAC,1EDU,YTS02,2
2007,SC,South Carolina,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,32.1,,,7.6,17.2,47.0,76,Male,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,105BEH,170CES,2GEN,8AGE,6RAC,2EDU,YTS02,2
2007,SC,South Carolina,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Female,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,105BEH,170CES,3GEN,8AGE,6RAC,1EDU,YTS03,3
2007,SC,South Carolina,Tobacco Use – Survey Data,Cessation (Youth),Percent of Current Smokers Who Want to Quit,YTS,,%,Percentage,48.0,,,5.4,37.4,58.6,81,Female,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,105BEH,170CES,3GEN,8AGE,6RAC,2EDU,YTS03,3
2007,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,8.7,,,1.3,6.1,11.3,"1,257",Overall,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS07,7
2007,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,33.6,,,2.7,28.3,38.9,"1,218",Overall,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS08,8
2007,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1.7,,,0.5,0.8,2.6,"1,257",Overall,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,1EDU,YTS09,9
2007,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,18.7,,,1.7,15.4,22.0,"1,119",Overall,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS07,7
2007,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,53.8,,,2.3,49.2,58.4,"1,099",Overall,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS08,8
2007,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,8.1,,,1.1,6.0,10.2,"1,119",Overall,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,1GEN,8AGE,6RAC,2EDU,YTS09,9
2007,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,9.3,,,1.7,5.9,12.7,578,Male,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS07,7
2007,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,34.5,,,3.0,28.6,40.4,552,Male,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS08,8
2007,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,2.2,,,0.7,0.8,3.6,578,Male,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,1EDU,YTS09,9
2007,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,21.6,,,2.2,17.3,25.9,498,Male,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS07,7
2007,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,54.0,,,2.7,48.7,59.3,496,Male,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS08,8
2007,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,10.1,,,1.4,7.4,12.8,498,Male,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,2GEN,8AGE,6RAC,2EDU,YTS09,9
2007,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,8.1,,,1.2,5.8,10.4,675,Female,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS07,7
2007,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,32.9,,,2.9,27.2,38.6,664,Female,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS08,8
2007,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,1.2,,,0.5,0.2,2.2,675,Female,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,1EDU,YTS09,9
2007,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Current,%,Percentage,15.7,,,1.8,12.1,19.3,613,Female,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS07,7
2007,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Ever,%,Percentage,53.2,,,3.0,47.3,59.1,598,Female,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS08,8
2007,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Youth),Smoking Status,YTS,Frequent,%,Percentage,6.2,,,1.1,4.0,8.4,613,Female,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,106BEH,166SSA,3GEN,8AGE,6RAC,2EDU,YTS09,9
2007,SC,South Carolina,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,5.4,,,0.7,4.0,6.8,"1,259",Overall,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS10,10
2007,SC,South Carolina,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,13.5,,,1.0,11.6,15.4,"1,283",Overall,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS11,11
2007,SC,South Carolina,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,0.7,,,0.3,0.2,1.2,"1,259",Overall,All Races,All Ages,Middle School,"(33.998821303000454, -81.04537120699968)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,1EDU,YTS12,12
2007,SC,South Carolina,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Current,%,Percentage,11.5,,,1.8,7.9,15.1,"1,137",Overall,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS10,10
2007,SC,South Carolina,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Ever,%,Percentage,19.6,,,2.3,15.1,24.1,"1,134",Overall,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS11,11
2007,SC,South Carolina,Tobacco Use – Survey Data,Smokeless Tobacco Use (Youth),User Status,YTS,Frequent,%,Percentage,3.8,,,1.0,1.8,5.8,"1,137",Overall,All Races,All Ages,High School,"(33.998821303000454, -81.04537120699968)",BEH,151BEH,169USS,1GEN,8AGE,6RAC,2EDU,YTS12,12
